harvest,location,point,spp,sup_short,sup_med,sup_tall,sup_sapl,exp_short,exp_med,exp_tall,exp_sapl
sta_rd,control,400,wa,1012.8358482059843,0,0,0,0,0,0,0
sta_rd,control,701,mia,0,0,0,0,0,0,0,0
sta_rd,control,702,sb,1012.8358482059843,0,0,0,8102.686785647875,0,0,0
sta_rd,control,702,ab,0,0,0,0,0,385.1589656094425,0,0
sta_rd,control,703,mia,0,0,0,0,0,0,0,0
sta_rd,control,704,pc,0,0,0,0,0,385.1589656094425,0,0
sta_rd,control,705,sb,1012.8358482059843,0,0,0,0,0,0,0
sta_rd,control,705,pc,1012.8358482059843,0,0,0,0,0,0,0
sta_rd,control,706,sb,2025.6716964119687,0,0,0,1012.8358482059843,0,0,0
sta_rd,control,707,wa,1012.8358482059843,0,0,0,0,0,0,0
sta_rd,control,708,sb,1012.8358482059843,0,0,0,16205.37357129575,0,0,0
sta_rd,control,708,wa,1012.8358482059843,0,0,0,1012.8358482059843,0,0,0
sta_rd,control,709,mia,0,0,0,0,0,0,0,0
sta_rd,control,710,stm,0,0,0,0,1012.8358482059843,0,0,0
sta_rd,control,710,ab,2025.6716964119687,0,0,0,7089.85093744189,0,0,0
sta_rd,control,710,wa,0,0,0,0,2025.6716964119687,0,0,0
sta_rd,control,711,sb,3038.507544617953,0,0,0,6077.015089235906,0,0,0
sta_rd,control,712,ab,2025.6716964119687,0,0,0,0,0,0,0
sta_rd,control,712,wa,2025.6716964119687,0,0,0,1012.8358482059843,0,0,0
sta_rd,control,713,wa,2025.6716964119687,0,0,0,0,0,0,0
sta_rd,control,946,mia,0,0,0,0,0,0,0,0
sta_rd,control,947,ab,0,0,0,0,0,2310.953793656655,0,0
sta_rd,control,947,wa,1012.8358482059843,0,0,0,3038.507544617953,0,0,0
sta_rd,control,948,stm,1012.8358482059843,0,0,0,0,0,0,0
sta_rd,control,948,rm,2025.6716964119687,0,0,0,1012.8358482059843,0,0,0
sta_rd,control,948,svb,0,0,0,0,1012.8358482059843,0,0,0
sta_rd,control,948,sb,0,0,0,0,0,385.1589656094425,0,0
sta_rd,control,948,wa,4051.3433928239374,0,0,0,20256.71696411969,0,0,0
sta_rd,control,949,wa,2025.6716964119687,0,0,0,1012.8358482059843,0,0,0
wedge,interior,370,sb,6077.015089235906,0,0,0,12154.030178471812,0,0,0
wedge,interior,370,bta,0,0,0,0,0,2696.1127592660973,1540.63586243777,0
wedge,interior,370,qa,1012.8358482059843,0,0,0,0,0,0,0
wedge,interior,370,pc,4051.3433928239374,0,0,0,4051.3433928239374,770.317931218885,0,0
wedge,interior,371,sb,6077.015089235906,0,0,0,16205.37357129575,0,0,0
wedge,interior,371,ab,1012.8358482059843,0,0,0,1012.8358482059843,0,0,0
wedge,interior,371,pc,0,0,0,0,0,1155.4768968283274,0,0
wedge,interior,372,sb,3038.507544617953,0,0,0,0,0,0,0
wedge,interior,372,pc,0,0,0,0,3038.507544617953,7703.1793121888495,1540.63586243777,0
wedge,interior,373,sb,0,0,0,0,98245.07727598048,0,0,0
wedge,interior,373,pc,0,0,0,0,24308.060356943624,0,0,0
wedge,interior,374,pc,0,0,0,0,0,1155.4768968283274,5777.384484141638,770.317931218885
wedge,interior,375,rm,1012.8358482059843,0,0,0,0,0,0,0
wedge,interior,375,sb,2025.6716964119687,0,0,0,1012.8358482059843,0,0,0
wedge,interior,375,ab,0,0,0,0,1012.8358482059843,0,0,0
wedge,interior,375,wa,2025.6716964119687,0,0,0,0,0,0,0
wedge,interior,375,bta,0,0,0,0,1012.8358482059843,0,0,0
wedge,interior,375,pc,0,0,0,0,0,385.1589656094425,385.1589656094425,0
wedge,interior,376,pc,3038.507544617953,4621.90758731331,0,0,0,7703.1793121888495,11939.927933892717,0
wedge,interior,377,pc,0,9628.974140236061,0,0,0,16176.676555596583,3851.5896560944248,0
wedge,interior,378,stm,1012.8358482059843,0,0,0,3038.507544617953,1155.4768968283274,0,0
wedge,interior,378,sb,1012.8358482059843,0,0,0,1012.8358482059843,0,0,0
wedge,interior,378,wa,1012.8358482059843,0,0,0,1012.8358482059843,0,0,0
wedge,interior,378,pc,1012.8358482059843,0,0,0,1012.8358482059843,0,0,0
wedge,interior,379,pc,0,0,0,0,0,385.1589656094425,0,0
wedge,interior,380,sb,1012.8358482059843,0,0,0,0,0,0,0
wedge,interior,380,wa,0,0,0,0,1012.8358482059843,0,0,0
wedge,interior,380,pc,0,0,0,0,0,2696.1127592660973,0,0
wedge,interior,381,wa,1012.8358482059843,0,0,0,1012.8358482059843,0,0,0
wedge,interior,382,wa,3038.507544617953,0,0,0,0,0,0,0
wedge,interior,382,pc,0,0,0,0,0,1540.63586243777,770.317931218885,0
wedge,interior,383,sb,1012.8358482059843,0,0,0,1012.8358482059843,0,0,0
wedge,interior,383,pc,0,0,0,0,2025.6716964119687,5392.225518532195,0,0
wedge,interior,383,bc,0,0,0,0,1012.8358482059843,0,0,0
wedge,interior,383,ba,0,0,0,0,0,1540.63586243777,1155.4768968283274,0
wedge,perimeter,966,sb,3038.507544617953,0,0,0,1012.8358482059843,0,0,0
wedge,perimeter,966,pc,5064.179241029922,4621.90758731331,0,0,0,19643.107246081567,2310.953793656655,0
wedge,perimeter,967,rm,4051.3433928239374,0,0,0,0,0,0,0
wedge,perimeter,967,sm,1012.8358482059843,0,0,0,0,0,0,0
wedge,perimeter,967,sb,2025.6716964119687,0,0,0,5064.179241029922,0,0,0
wedge,perimeter,967,ab,1012.8358482059843,0,0,0,0,0,0,0
wedge,perimeter,967,wa,2025.6716964119687,0,0,0,0,0,0,0
wedge,perimeter,967,pc,2025.6716964119687,385.1589656094425,0,0,0,4621.90758731331,1925.7948280472124,0
wedge,perimeter,968,wa,0,0,0,0,3038.507544617953,0,0,0
wedge,perimeter,968,ba,0,0,0,0,4051.3433928239374,1540.63586243777,385.1589656094425,0
wedge,perimeter,969,ab,3038.507544617953,0,0,0,0,0,0,0
wedge,perimeter,969,pc,0,0,0,0,0,5007.066552922752,1540.63586243777,0
wedge,perimeter,970,ab,0,0,0,0,1012.8358482059843,0,0,0
wedge,perimeter,970,pc,1012.8358482059843,0,0,0,2025.6716964119687,3851.5896560944248,0,0
wedge,perimeter,971,mia,0,0,0,0,0,0,0,0
wedge,perimeter,972,sb,11141.194330265827,0,0,0,2025.6716964119687,385.1589656094425,0,0
wedge,perimeter,972,pc,0,0,0,0,0,5777.384484141638,385.1589656094425,0
wedge,perimeter,973,bta,0,0,0,0,3038.507544617953,2696.1127592660973,0,0
wedge,perimeter,974,sb,5064.179241029922,0,0,0,0,0,0,0
wedge,perimeter,974,ab,2025.6716964119687,0,0,0,0,0,0,0
wedge,perimeter,974,bta,0,0,0,0,3038.507544617953,770.317931218885,0,0
wedge,perimeter,974,pc,0,0,0,0,0,0,0,0
wedge,perimeter,974,wi,0,0,0,0,1012.8358482059843,385.1589656094425,0,0
wedge,perimeter,975,sb,0,0,0,0,13166.866026677797,0,0,0
wedge,perimeter,975,ab,0,0,0,0,4051.3433928239374,0,0,0
wedge,perimeter,975,bta,0,0,0,0,3038.507544617953,2310.953793656655,0,0
wedge,perimeter,975,pc,0,0,0,0,17218.209419501734,0,0,0
