describ,harvest,season,TRMT,spp,tpa,tpha,wall_denom,points_occupied,age,PCT_pts_present
total,sta_rd,2021,inside,pc,4072.5917295847908,10059.301572074433,61,41,4,67.21311475409836
total,sta_rd,2021,inside,wa,2592.5415306353357,6403.57758066928,61,32,4,52.459016393442624
total,sta_rd,2021,inside,rm,972.377760498956,2401.7730684324215,61,18,4,29.508196721311474
total,sta_rd,2021,inside,ab,386.5656820652834,954.8172347012502,61,11,4,18.0327868852459
total,sta_rd,2021,inside,bta,309.6252102083974,764.7742692147417,61,4,4,6.557377049180328
total,sta_rd,2021,inside,stm,174.69112289002643,431.48707353836534,61,4,4,6.557377049180328
total,sta_rd,2021,inside,ba,134.23303518300065,331.55559690201164,61,5,4,8.19672131147541
total,sta_rd,2021,inside,sm,128.85522735509417,318.27241156708266,61,7,4,11.475409836065573
total,sta_rd,2021,inside,qa,77.40630255209928,191.19356730368526,61,6,4,9.836065573770492
total,sta_rd,2021,inside,pb,22.917947767465936,56.60733098564087,61,2,4,3.278688524590164
total,sta_rd,2021,inside,bc,6.314081403433476,15.595781066480686,61,1,4,1.639344262295082
total,sta_rd,2021,inside,wi,6.314081403433476,15.595781066480686,61,1,4,1.639344262295082
total,sta_rd,2022,outside,sb,6508.736369533695,16076.578832748228,34,18,5,52.94117647058824
total,sta_rd,2022,outside,wa,1612.816966227805,3983.6579065826786,34,16,5,47.05882352941176
total,sta_rd,2022,outside,ab,565.5744884724733,1396.968986527009,34,9,5,26.47058823529412
total,sta_rd,2022,outside,rm,477.8864044574503,1180.3794190099024,34,7,5,20.588235294117645
total,sta_rd,2022,outside,stm,269.3613768856294,665.3226009075047,34,7,5,20.588235294117645
total,sta_rd,2022,outside,sm,148.9464482655853,367.89772721599576,34,4,5,11.76470588235294
total,sta_rd,2022,outside,pc,89.36786895935117,220.73863632959745,34,3,5,8.823529411764707
total,sta_rd,2022,outside,svb,29.78928965311706,73.57954544319915,34,1,5,2.941176470588235
total,sta_rd,2022,outside,ba,11.328204870865942,27.98066603103888,34,1,5,2.941176470588235
total,sta_rd,2022,inside,sb,7000.033244782664,17290.082114613182,61,37,5,60.65573770491803
total,sta_rd,2022,inside,wa,4038.480008576903,9975.045621184952,61,42,5,68.85245901639344
total,sta_rd,2022,inside,pc,3508.060273207687,8664.908874822988,61,40,5,65.57377049180327
total,sta_rd,2022,inside,rm,2140.962487384664,5288.1773438401215,61,29,5,47.540983606557376
total,sta_rd,2022,inside,qa,484.55155453858106,1196.8423397102952,61,8,5,13.114754098360656
total,sta_rd,2022,inside,ab,405.5079262755839,1001.6045779006922,61,14,5,22.950819672131146
total,sta_rd,2022,inside,sm,265.6618618245195,656.1847987065632,61,10,5,16.39344262295082
total,sta_rd,2022,inside,stm,245.7833440386918,607.0848597755688,61,8,5,13.114754098360656
total,sta_rd,2022,inside,bta,214.6787677167382,530.2565562603434,61,4,5,6.557377049180328
total,sta_rd,2022,inside,ba,191.059767813902,471.917626500338,61,7,5,11.475409836065573
total,sta_rd,2022,inside,bc,58.46405834179883,144.40622410424314,61,4,5,6.557377049180328
total,sta_rd,2022,inside,pb,18.942244210300327,46.787343199441814,61,1,5,1.639344262295082
total,sta_rd,2022,inside,sa,16.60386636403246,41.01154991916018,61,1,5,1.639344262295082
total,sta_rd,2022,inside,svb,16.60386636403246,41.01154991916018,61,1,5,1.639344262295082
total,sta_rd,2022,inside,wi,16.60386636403246,41.01154991916018,61,1,5,1.639344262295082
