harvest,location,point,count,season,spp,origin,cut,year,numb_yrs_grow,wall,type,size,stems.per.acre
gas_line,interior,836,1,2020,bta,singl/unk,2017,2020,3,protected,diversity,exp_med,0
gas_line,interior,836,1,2020,bta,singl/unk,2017,2020,3,protected,diversity,exp_tall,0
gas_line,interior,836,1,2020,bta,singl/unk,2017,2020,3,protected,diversity,exp_sapl,0
gas_line,interior,836,1,2020,bta,singl/unk,2017,2020,3,protected,diversity,suppressed,0
gas_line,interior,836,1,2020,bta,singl/unk,2017,2020,3,protected,diversity,exposed,2025.6716964119687
gas_line,interior,836,1,2020,bta,singl/unk,2017,2020,3,protected,diversity,total,2025.6716964119687
gas_line,interior,836,1,2020,bta,singl/unk,2017,2020,3,protected,diversity,winners,770.317931218885
gas_line,interior,836,1,2020,qa,singl/unk,2017,2020,3,protected,diversity,sup_short,0
gas_line,interior,836,1,2020,qa,singl/unk,2017,2020,3,protected,diversity,sup_med,0
gas_line,interior,836,1,2020,qa,singl/unk,2017,2020,3,protected,diversity,sup_tall,0
gas_line,interior,836,1,2020,qa,singl/unk,2017,2020,3,protected,diversity,sup_sapl,0
gas_line,interior,836,1,2020,qa,singl/unk,2017,2020,3,protected,diversity,exp_short,2025.6716964119687
gas_line,interior,836,1,2020,qa,singl/unk,2017,2020,3,protected,diversity,exp_med,0
gas_line,interior,836,1,2020,qa,singl/unk,2017,2020,3,protected,diversity,exp_tall,0
gas_line,interior,836,1,2020,qa,singl/unk,2017,2020,3,protected,diversity,exp_sapl,0
gas_line,interior,836,1,2020,qa,singl/unk,2017,2020,3,protected,diversity,suppressed,0
gas_line,interior,836,1,2020,qa,singl/unk,2017,2020,3,protected,diversity,exposed,2025.6716964119687
gas_line,interior,836,1,2020,qa,singl/unk,2017,2020,3,protected,diversity,total,2025.6716964119687
gas_line,interior,836,1,2020,qa,singl/unk,2017,2020,3,protected,diversity,winners,385.1589656094425
gas_line,interior,837,1,2020,qa,veg,2017,2020,3,protected,diversity,sup_short,0
gas_line,interior,837,1,2020,qa,veg,2017,2020,3,protected,diversity,sup_med,0
gas_line,interior,837,1,2020,qa,veg,2017,2020,3,protected,diversity,sup_tall,0
gas_line,interior,837,1,2020,qa,veg,2017,2020,3,protected,diversity,sup_sapl,0
gas_line,interior,837,1,2020,qa,veg,2017,2020,3,protected,diversity,exp_short,0
gas_line,interior,837,1,2020,qa,veg,2017,2020,3,protected,diversity,exp_med,2696.1127592660973
gas_line,interior,837,1,2020,qa,veg,2017,2020,3,protected,diversity,exp_tall,385.1589656094425
gas_line,interior,837,1,2020,qa,veg,2017,2020,3,protected,diversity,exp_sapl,0
gas_line,interior,837,1,2020,qa,veg,2017,2020,3,protected,diversity,suppressed,0
gas_line,interior,837,1,2020,qa,veg,2017,2020,3,protected,diversity,exposed,3081.27172487554
gas_line,interior,837,1,2020,qa,veg,2017,2020,3,protected,diversity,total,3081.27172487554
gas_line,interior,837,1,2020,qa,veg,2017,2020,3,protected,diversity,winners,385.1589656094425
gas_line,interior,838,1,2020,svb,singl/unk,2017,2020,3,protected,diversity,sup_short,1012.8358482059843
gas_line,interior,838,1,2020,svb,singl/unk,2017,2020,3,protected,diversity,sup_med,0
gas_line,interior,838,1,2020,svb,singl/unk,2017,2020,3,protected,diversity,sup_tall,0
gas_line,interior,838,1,2020,svb,singl/unk,2017,2020,3,protected,diversity,sup_sapl,0
gas_line,interior,838,1,2020,svb,singl/unk,2017,2020,3,protected,diversity,exp_short,1012.8358482059843
gas_line,interior,838,1,2020,svb,singl/unk,2017,2020,3,protected,diversity,exp_med,770.317931218885
gas_line,interior,838,1,2020,svb,singl/unk,2017,2020,3,protected,diversity,exp_tall,0
gas_line,interior,838,1,2020,svb,singl/unk,2017,2020,3,protected,diversity,exp_sapl,0
gas_line,interior,838,1,2020,svb,singl/unk,2017,2020,3,protected,diversity,suppressed,1012.8358482059843
gas_line,interior,838,1,2020,svb,singl/unk,2017,2020,3,protected,diversity,exposed,1783.1537794248693
gas_line,interior,838,1,2020,svb,singl/unk,2017,2020,3,protected,diversity,total,2795.9896276308536
gas_line,interior,838,1,2020,svb,singl/unk,2017,2020,3,protected,diversity,winners,0
gas_line,interior,839,1,2020,qa,veg,2017,2020,3,protected,diversity,sup_short,1012.8358482059843
gas_line,interior,839,1,2020,qa,veg,2017,2020,3,protected,diversity,sup_med,0
gas_line,interior,839,1,2020,qa,veg,2017,2020,3,protected,diversity,sup_tall,0
gas_line,interior,839,1,2020,qa,veg,2017,2020,3,protected,diversity,sup_sapl,0
gas_line,interior,839,1,2020,qa,veg,2017,2020,3,protected,diversity,exp_short,0
gas_line,interior,839,1,2020,qa,veg,2017,2020,3,protected,diversity,exp_med,6162.54344975108
gas_line,interior,839,1,2020,qa,veg,2017,2020,3,protected,diversity,exp_tall,1925.7948280472124
gas_line,interior,839,1,2020,qa,veg,2017,2020,3,protected,diversity,exp_sapl,0
gas_line,interior,839,1,2020,qa,veg,2017,2020,3,protected,diversity,suppressed,1012.8358482059843
gas_line,interior,839,1,2020,qa,veg,2017,2020,3,protected,diversity,exposed,8088.3382777982915
gas_line,interior,839,1,2020,qa,veg,2017,2020,3,protected,diversity,total,9101.174126004276
gas_line,interior,839,1,2020,qa,veg,2017,2020,3,protected,diversity,winners,770.317931218885
gas_line,interior,840,1,2020,svb,singl/unk,2017,2020,3,protected,diversity,sup_short,0
gas_line,interior,840,1,2020,svb,singl/unk,2017,2020,3,protected,diversity,sup_med,0
gas_line,interior,840,1,2020,svb,singl/unk,2017,2020,3,protected,diversity,sup_tall,0
gas_line,interior,840,1,2020,svb,singl/unk,2017,2020,3,protected,diversity,sup_sapl,0
gas_line,interior,840,1,2020,svb,singl/unk,2017,2020,3,protected,diversity,exp_short,0
gas_line,interior,840,1,2020,svb,singl/unk,2017,2020,3,protected,diversity,exp_med,385.1589656094425
gas_line,interior,840,1,2020,svb,singl/unk,2017,2020,3,protected,diversity,exp_tall,0
gas_line,interior,840,1,2020,svb,singl/unk,2017,2020,3,protected,diversity,exp_sapl,0
gas_line,interior,840,1,2020,svb,singl/unk,2017,2020,3,protected,diversity,suppressed,0
gas_line,interior,840,1,2020,svb,singl/unk,2017,2020,3,protected,diversity,exposed,385.1589656094425
gas_line,interior,840,1,2020,svb,singl/unk,2017,2020,3,protected,diversity,total,385.1589656094425
gas_line,interior,840,1,2020,svb,singl/unk,2017,2020,3,protected,diversity,winners,0
gas_line,interior,840,1,2020,qa,veg,2017,2020,3,protected,diversity,sup_short,0
gas_line,interior,840,1,2020,qa,veg,2017,2020,3,protected,diversity,sup_med,0
gas_line,interior,840,1,2020,qa,veg,2017,2020,3,protected,diversity,sup_tall,0
gas_line,interior,840,1,2020,qa,veg,2017,2020,3,protected,diversity,sup_sapl,0
gas_line,interior,840,1,2020,qa,veg,2017,2020,3,protected,diversity,exp_short,0
gas_line,interior,840,1,2020,qa,veg,2017,2020,3,protected,diversity,exp_med,385.1589656094425
gas_line,interior,840,1,2020,qa,veg,2017,2020,3,protected,diversity,exp_tall,0
gas_line,interior,840,1,2020,qa,veg,2017,2020,3,protected,diversity,exp_sapl,0
gas_line,interior,840,1,2020,qa,veg,2017,2020,3,protected,diversity,suppressed,0
gas_line,interior,840,1,2020,qa,veg,2017,2020,3,protected,diversity,exposed,385.1589656094425
gas_line,interior,840,1,2020,qa,veg,2017,2020,3,protected,diversity,total,385.1589656094425
gas_line,interior,840,1,2020,qa,veg,2017,2020,3,protected,diversity,winners,0
gas_line,interior,841,1,2020,svb,singl/unk,2017,2020,3,protected,diversity,sup_short,0
gas_line,interior,841,1,2020,svb,singl/unk,2017,2020,3,protected,diversity,sup_med,0
gas_line,interior,841,1,2020,svb,singl/unk,2017,2020,3,protected,diversity,sup_tall,0
gas_line,interior,841,1,2020,svb,singl/unk,2017,2020,3,protected,diversity,sup_sapl,0
gas_line,interior,841,1,2020,svb,singl/unk,2017,2020,3,protected,diversity,exp_short,0
gas_line,interior,841,1,2020,svb,singl/unk,2017,2020,3,protected,diversity,exp_med,770.317931218885
gas_line,interior,841,1,2020,svb,singl/unk,2017,2020,3,protected,diversity,exp_tall,0
gas_line,interior,841,1,2020,svb,singl/unk,2017,2020,3,protected,diversity,exp_sapl,0
gas_line,interior,841,1,2020,svb,singl/unk,2017,2020,3,protected,diversity,suppressed,0
gas_line,interior,841,1,2020,svb,singl/unk,2017,2020,3,protected,diversity,exposed,770.317931218885
gas_line,interior,841,1,2020,svb,singl/unk,2017,2020,3,protected,diversity,total,770.317931218885
gas_line,interior,841,1,2020,svb,singl/unk,2017,2020,3,protected,diversity,winners,0
gas_line,interior,841,1,2020,pb,singl/unk,2017,2020,3,protected,diversity,sup_short,0
gas_line,interior,841,1,2020,pb,singl/unk,2017,2020,3,protected,diversity,sup_med,0
gas_line,interior,841,1,2020,pb,singl/unk,2017,2020,3,protected,diversity,sup_tall,0
gas_line,interior,841,1,2020,pb,singl/unk,2017,2020,3,protected,diversity,sup_sapl,0
gas_line,interior,841,1,2020,pb,singl/unk,2017,2020,3,protected,diversity,exp_short,0
gas_line,interior,841,1,2020,pb,singl/unk,2017,2020,3,protected,diversity,exp_med,385.1589656094425
gas_line,interior,841,1,2020,pb,singl/unk,2017,2020,3,protected,diversity,exp_tall,0
gas_line,interior,841,1,2020,pb,singl/unk,2017,2020,3,protected,diversity,exp_sapl,0
gas_line,interior,841,1,2020,pb,singl/unk,2017,2020,3,protected,diversity,suppressed,0
gas_line,interior,841,1,2020,pb,singl/unk,2017,2020,3,protected,diversity,exposed,385.1589656094425
gas_line,interior,841,1,2020,pb,singl/unk,2017,2020,3,protected,diversity,total,385.1589656094425
gas_line,interior,841,1,2020,pb,singl/unk,2017,2020,3,protected,diversity,winners,385.1589656094425
gas_line,interior,841,1,2020,qa,veg,2017,2020,3,protected,diversity,sup_short,2025.6716964119687
gas_line,interior,841,1,2020,qa,veg,2017,2020,3,protected,diversity,sup_med,0
gas_line,interior,841,1,2020,qa,veg,2017,2020,3,protected,diversity,sup_tall,0
gas_line,interior,841,1,2020,qa,veg,2017,2020,3,protected,diversity,sup_sapl,0
gas_line,interior,841,1,2020,qa,veg,2017,2020,3,protected,diversity,exp_short,2025.6716964119687
gas_line,interior,841,1,2020,qa,veg,2017,2020,3,protected,diversity,exp_med,2696.1127592660973
gas_line,interior,841,1,2020,qa,veg,2017,2020,3,protected,diversity,exp_tall,0
gas_line,interior,841,1,2020,qa,veg,2017,2020,3,protected,diversity,exp_sapl,0
gas_line,interior,841,1,2020,qa,veg,2017,2020,3,protected,diversity,suppressed,2025.6716964119687
gas_line,interior,841,1,2020,qa,veg,2017,2020,3,protected,diversity,exposed,4721.784455678066
gas_line,interior,841,1,2020,qa,veg,2017,2020,3,protected,diversity,total,6747.456152090034
gas_line,interior,841,1,2020,qa,veg,2017,2020,3,protected,diversity,winners,0
gas_line,interior,842,1,2020,svb,singl/unk,2017,2020,3,protected,diversity,sup_short,0
gas_line,interior,842,1,2020,svb,singl/unk,2017,2020,3,protected,diversity,sup_med,0
gas_line,interior,842,1,2020,svb,singl/unk,2017,2020,3,protected,diversity,sup_tall,0
gas_line,interior,842,1,2020,svb,singl/unk,2017,2020,3,protected,diversity,sup_sapl,0
gas_line,interior,842,1,2020,svb,singl/unk,2017,2020,3,protected,diversity,exp_short,0
gas_line,interior,842,1,2020,svb,singl/unk,2017,2020,3,protected,diversity,exp_med,1540.63586243777
gas_line,interior,842,1,2020,svb,singl/unk,2017,2020,3,protected,diversity,exp_tall,0
gas_line,interior,842,1,2020,svb,singl/unk,2017,2020,3,protected,diversity,exp_sapl,0
gas_line,interior,842,1,2020,svb,singl/unk,2017,2020,3,protected,diversity,suppressed,0
gas_line,interior,842,1,2020,svb,singl/unk,2017,2020,3,protected,diversity,exposed,1540.63586243777
gas_line,interior,842,1,2020,svb,singl/unk,2017,2020,3,protected,diversity,total,1540.63586243777
gas_line,interior,842,1,2020,svb,singl/unk,2017,2020,3,protected,diversity,winners,385.1589656094425
gas_line,interior,845,1,2020,bta,singl/unk,2017,2020,3,protected,diversity,sup_short,0
gas_line,interior,845,1,2020,bta,singl/unk,2017,2020,3,protected,diversity,sup_med,0
gas_line,interior,845,1,2020,bta,singl/unk,2017,2020,3,protected,diversity,sup_tall,0
gas_line,interior,845,1,2020,bta,singl/unk,2017,2020,3,protected,diversity,sup_sapl,0
gas_line,interior,845,1,2020,bta,singl/unk,2017,2020,3,protected,diversity,exp_short,0
gas_line,interior,845,1,2020,bta,singl/unk,2017,2020,3,protected,diversity,exp_med,770.317931218885
gas_line,interior,845,1,2020,bta,singl/unk,2017,2020,3,protected,diversity,exp_tall,0
gas_line,interior,845,1,2020,bta,singl/unk,2017,2020,3,protected,diversity,exp_sapl,0
gas_line,interior,845,1,2020,bta,singl/unk,2017,2020,3,protected,diversity,suppressed,0
gas_line,interior,845,1,2020,bta,singl/unk,2017,2020,3,protected,diversity,exposed,770.317931218885
gas_line,interior,845,1,2020,bta,singl/unk,2017,2020,3,protected,diversity,total,770.317931218885
gas_line,interior,845,1,2020,bta,singl/unk,2017,2020,3,protected,diversity,winners,770.317931218885
gas_line,interior,845,1,2020,qa,singl/unk,2017,2020,3,protected,diversity,sup_short,0
gas_line,interior,845,1,2020,qa,singl/unk,2017,2020,3,protected,diversity,sup_med,0
gas_line,interior,845,1,2020,qa,singl/unk,2017,2020,3,protected,diversity,sup_tall,0
gas_line,interior,845,1,2020,qa,singl/unk,2017,2020,3,protected,diversity,sup_sapl,0
gas_line,interior,845,1,2020,qa,singl/unk,2017,2020,3,protected,diversity,exp_short,0
gas_line,interior,845,1,2020,qa,singl/unk,2017,2020,3,protected,diversity,exp_med,385.1589656094425
gas_line,interior,845,1,2020,qa,singl/unk,2017,2020,3,protected,diversity,exp_tall,0
gas_line,interior,845,1,2020,qa,singl/unk,2017,2020,3,protected,diversity,exp_sapl,0
gas_line,interior,845,1,2020,qa,singl/unk,2017,2020,3,protected,diversity,suppressed,0
gas_line,interior,845,1,2020,qa,singl/unk,2017,2020,3,protected,diversity,exposed,385.1589656094425
gas_line,interior,845,1,2020,qa,singl/unk,2017,2020,3,protected,diversity,total,385.1589656094425
gas_line,interior,845,1,2020,qa,singl/unk,2017,2020,3,protected,diversity,winners,385.1589656094425
gas_line,interior,846,1,2020,bta,veg,2017,2020,3,protected,diversity,sup_short,0
gas_line,interior,846,1,2020,bta,veg,2017,2020,3,protected,diversity,sup_med,0
gas_line,interior,846,1,2020,bta,veg,2017,2020,3,protected,diversity,sup_tall,0
gas_line,interior,846,1,2020,bta,veg,2017,2020,3,protected,diversity,sup_sapl,0
gas_line,interior,846,1,2020,bta,veg,2017,2020,3,protected,diversity,exp_short,0
gas_line,interior,846,1,2020,bta,veg,2017,2020,3,protected,diversity,exp_med,770.317931218885
gas_line,interior,846,1,2020,bta,veg,2017,2020,3,protected,diversity,exp_tall,0
gas_line,interior,846,1,2020,bta,veg,2017,2020,3,protected,diversity,exp_sapl,0
gas_line,interior,846,1,2020,bta,veg,2017,2020,3,protected,diversity,suppressed,0
gas_line,interior,846,1,2020,bta,veg,2017,2020,3,protected,diversity,exposed,770.317931218885
gas_line,interior,846,1,2020,bta,veg,2017,2020,3,protected,diversity,total,770.317931218885
gas_line,interior,846,1,2020,bta,veg,2017,2020,3,protected,diversity,winners,770.317931218885
gas_line,interior,848,1,2020,qa,veg,2017,2020,3,protected,diversity,sup_short,0
gas_line,interior,848,1,2020,qa,veg,2017,2020,3,protected,diversity,sup_med,0
gas_line,interior,848,1,2020,qa,veg,2017,2020,3,protected,diversity,sup_tall,0
gas_line,interior,848,1,2020,qa,veg,2017,2020,3,protected,diversity,sup_sapl,0
gas_line,interior,848,1,2020,qa,veg,2017,2020,3,protected,diversity,exp_short,2025.6716964119687
gas_line,interior,848,1,2020,qa,veg,2017,2020,3,protected,diversity,exp_med,2696.1127592660973
gas_line,interior,848,1,2020,qa,veg,2017,2020,3,protected,diversity,exp_tall,385.1589656094425
gas_line,interior,848,1,2020,qa,veg,2017,2020,3,protected,diversity,exp_sapl,0
gas_line,interior,848,1,2020,qa,veg,2017,2020,3,protected,diversity,suppressed,0
gas_line,interior,848,1,2020,qa,veg,2017,2020,3,protected,diversity,exposed,5106.943421287508
gas_line,interior,848,1,2020,qa,veg,2017,2020,3,protected,diversity,total,5106.943421287508
gas_line,interior,848,1,2020,qa,veg,2017,2020,3,protected,diversity,winners,1540.63586243777
gas_line,interior,850,1,2020,bta,veg,2017,2020,3,protected,diversity,sup_short,0
gas_line,interior,850,1,2020,bta,veg,2017,2020,3,protected,diversity,sup_med,0
gas_line,interior,850,1,2020,bta,veg,2017,2020,3,protected,diversity,sup_tall,0
gas_line,interior,850,1,2020,bta,veg,2017,2020,3,protected,diversity,sup_sapl,0
gas_line,interior,850,1,2020,bta,veg,2017,2020,3,protected,diversity,exp_short,1012.8358482059843
gas_line,interior,850,1,2020,bta,veg,2017,2020,3,protected,diversity,exp_med,0
gas_line,interior,850,1,2020,bta,veg,2017,2020,3,protected,diversity,exp_tall,0
gas_line,interior,850,1,2020,bta,veg,2017,2020,3,protected,diversity,exp_sapl,0
gas_line,interior,850,1,2020,bta,veg,2017,2020,3,protected,diversity,suppressed,0
gas_line,interior,850,1,2020,bta,veg,2017,2020,3,protected,diversity,exposed,1012.8358482059843
gas_line,interior,850,1,2020,bta,veg,2017,2020,3,protected,diversity,total,1012.8358482059843
gas_line,interior,850,1,2020,bta,veg,2017,2020,3,protected,diversity,winners,0
gas_line,interior,850,1,2020,qa,veg,2017,2020,3,protected,diversity,sup_short,0
gas_line,interior,850,1,2020,qa,veg,2017,2020,3,protected,diversity,sup_med,0
gas_line,interior,850,1,2020,qa,veg,2017,2020,3,protected,diversity,sup_tall,0
gas_line,interior,850,1,2020,qa,veg,2017,2020,3,protected,diversity,sup_sapl,0
gas_line,interior,850,1,2020,qa,veg,2017,2020,3,protected,diversity,exp_short,1012.8358482059843
gas_line,interior,850,1,2020,qa,veg,2017,2020,3,protected,diversity,exp_med,2310.953793656655
gas_line,interior,850,1,2020,qa,veg,2017,2020,3,protected,diversity,exp_tall,0
gas_line,interior,850,1,2020,qa,veg,2017,2020,3,protected,diversity,exp_sapl,0
gas_line,interior,850,1,2020,qa,veg,2017,2020,3,protected,diversity,suppressed,0
gas_line,interior,850,1,2020,qa,veg,2017,2020,3,protected,diversity,exposed,3323.789641862639
gas_line,interior,850,1,2020,qa,veg,2017,2020,3,protected,diversity,total,3323.789641862639
gas_line,interior,850,1,2020,qa,veg,2017,2020,3,protected,diversity,winners,1540.63586243777
gas_line,interior,852,1,2020,qa,veg,2017,2020,3,protected,diversity,sup_short,0
gas_line,interior,852,1,2020,qa,veg,2017,2020,3,protected,diversity,sup_med,0
gas_line,interior,852,1,2020,qa,veg,2017,2020,3,protected,diversity,sup_tall,0
gas_line,interior,852,1,2020,qa,veg,2017,2020,3,protected,diversity,sup_sapl,0
gas_line,interior,852,1,2020,qa,veg,2017,2020,3,protected,diversity,exp_short,0
gas_line,interior,852,1,2020,qa,veg,2017,2020,3,protected,diversity,exp_med,770.317931218885
gas_line,interior,852,1,2020,qa,veg,2017,2020,3,protected,diversity,exp_tall,0
gas_line,interior,852,1,2020,qa,veg,2017,2020,3,protected,diversity,exp_sapl,0
gas_line,interior,852,1,2020,qa,veg,2017,2020,3,protected,diversity,suppressed,0
gas_line,interior,852,1,2020,qa,veg,2017,2020,3,protected,diversity,exposed,770.317931218885
gas_line,interior,852,1,2020,qa,veg,2017,2020,3,protected,diversity,total,770.317931218885
gas_line,interior,852,1,2020,qa,veg,2017,2020,3,protected,diversity,winners,385.1589656094425
gas_line,interior,853,1,2020,qa,singl/unk,2017,2020,3,protected,diversity,sup_short,0
gas_line,interior,853,1,2020,qa,singl/unk,2017,2020,3,protected,diversity,sup_med,0
gas_line,interior,853,1,2020,qa,singl/unk,2017,2020,3,protected,diversity,sup_tall,0
gas_line,interior,853,1,2020,qa,singl/unk,2017,2020,3,protected,diversity,sup_sapl,0
gas_line,interior,853,1,2020,qa,singl/unk,2017,2020,3,protected,diversity,exp_short,0
gas_line,interior,853,1,2020,qa,singl/unk,2017,2020,3,protected,diversity,exp_med,385.1589656094425
gas_line,interior,853,1,2020,qa,singl/unk,2017,2020,3,protected,diversity,exp_tall,0
gas_line,interior,853,1,2020,qa,singl/unk,2017,2020,3,protected,diversity,exp_sapl,0
gas_line,interior,853,1,2020,qa,singl/unk,2017,2020,3,protected,diversity,suppressed,0
gas_line,interior,853,1,2020,qa,singl/unk,2017,2020,3,protected,diversity,exposed,385.1589656094425
gas_line,interior,853,1,2020,qa,singl/unk,2017,2020,3,protected,diversity,total,385.1589656094425
gas_line,interior,853,1,2020,qa,singl/unk,2017,2020,3,protected,diversity,winners,0
gas_line,interior,858,1,2020,bta,veg,2017,2020,3,protected,diversity,sup_short,1012.8358482059843
gas_line,interior,858,1,2020,bta,veg,2017,2020,3,protected,diversity,sup_med,0
gas_line,interior,858,1,2020,bta,veg,2017,2020,3,protected,diversity,sup_tall,0
gas_line,interior,858,1,2020,bta,veg,2017,2020,3,protected,diversity,sup_sapl,0
gas_line,interior,858,1,2020,bta,veg,2017,2020,3,protected,diversity,exp_short,4051.3433928239374
gas_line,interior,858,1,2020,bta,veg,2017,2020,3,protected,diversity,exp_med,6162.54344975108
gas_line,interior,858,1,2020,bta,veg,2017,2020,3,protected,diversity,exp_tall,0
gas_line,interior,858,1,2020,bta,veg,2017,2020,3,protected,diversity,exp_sapl,0
gas_line,interior,858,1,2020,bta,veg,2017,2020,3,protected,diversity,suppressed,1012.8358482059843
gas_line,interior,858,1,2020,bta,veg,2017,2020,3,protected,diversity,exposed,10213.886842575017
gas_line,interior,858,1,2020,bta,veg,2017,2020,3,protected,diversity,total,11226.722690781002
gas_line,interior,858,1,2020,bta,veg,2017,2020,3,protected,diversity,winners,770.317931218885
gas_line,interior,858,1,2020,qa,veg,2017,2020,3,protected,diversity,sup_short,0
gas_line,interior,858,1,2020,qa,veg,2017,2020,3,protected,diversity,sup_med,0
gas_line,interior,858,1,2020,qa,veg,2017,2020,3,protected,diversity,sup_tall,0
gas_line,interior,858,1,2020,qa,veg,2017,2020,3,protected,diversity,sup_sapl,0
gas_line,interior,858,1,2020,qa,veg,2017,2020,3,protected,diversity,exp_short,1012.8358482059843
gas_line,interior,858,1,2020,qa,veg,2017,2020,3,protected,diversity,exp_med,770.317931218885
gas_line,interior,858,1,2020,qa,veg,2017,2020,3,protected,diversity,exp_tall,0
gas_line,interior,858,1,2020,qa,veg,2017,2020,3,protected,diversity,exp_sapl,0
gas_line,interior,858,1,2020,qa,veg,2017,2020,3,protected,diversity,suppressed,0
gas_line,interior,858,1,2020,qa,veg,2017,2020,3,protected,diversity,exposed,1783.1537794248693
gas_line,interior,858,1,2020,qa,veg,2017,2020,3,protected,diversity,total,1783.1537794248693
gas_line,interior,858,1,2020,qa,veg,2017,2020,3,protected,diversity,winners,0
gas_line,interior,859,1,2020,bta,veg,2017,2020,3,protected,diversity,sup_short,0
gas_line,interior,859,1,2020,bta,veg,2017,2020,3,protected,diversity,sup_med,385.1589656094425
gas_line,interior,859,1,2020,bta,veg,2017,2020,3,protected,diversity,sup_tall,0
gas_line,interior,859,1,2020,bta,veg,2017,2020,3,protected,diversity,sup_sapl,0
gas_line,interior,859,1,2020,bta,veg,2017,2020,3,protected,diversity,exp_short,1012.8358482059843
gas_line,interior,859,1,2020,bta,veg,2017,2020,3,protected,diversity,exp_med,5007.066552922752
gas_line,interior,859,1,2020,bta,veg,2017,2020,3,protected,diversity,exp_tall,770.317931218885
gas_line,interior,859,1,2020,bta,veg,2017,2020,3,protected,diversity,exp_sapl,0
gas_line,interior,859,1,2020,bta,veg,2017,2020,3,protected,diversity,suppressed,385.1589656094425
gas_line,interior,859,1,2020,bta,veg,2017,2020,3,protected,diversity,exposed,6790.2203323476215
gas_line,interior,859,1,2020,bta,veg,2017,2020,3,protected,diversity,total,7175.379297957064
gas_line,interior,859,1,2020,bta,veg,2017,2020,3,protected,diversity,winners,770.317931218885
gas_line,interior,859,1,2020,qa,veg,2017,2020,3,protected,diversity,sup_short,0
gas_line,interior,859,1,2020,qa,veg,2017,2020,3,protected,diversity,sup_med,0
gas_line,interior,859,1,2020,qa,veg,2017,2020,3,protected,diversity,sup_tall,0
gas_line,interior,859,1,2020,qa,veg,2017,2020,3,protected,diversity,sup_sapl,0
gas_line,interior,859,1,2020,qa,veg,2017,2020,3,protected,diversity,exp_short,0
gas_line,interior,859,1,2020,qa,veg,2017,2020,3,protected,diversity,exp_med,1155.4768968283274
gas_line,interior,859,1,2020,qa,veg,2017,2020,3,protected,diversity,exp_tall,0
gas_line,interior,859,1,2020,qa,veg,2017,2020,3,protected,diversity,exp_sapl,0
gas_line,interior,859,1,2020,qa,veg,2017,2020,3,protected,diversity,suppressed,0
gas_line,interior,859,1,2020,qa,veg,2017,2020,3,protected,diversity,exposed,1155.4768968283274
gas_line,interior,859,1,2020,qa,veg,2017,2020,3,protected,diversity,total,1155.4768968283274
gas_line,interior,859,1,2020,qa,veg,2017,2020,3,protected,diversity,winners,0
gas_line,interior,860,1,2020,bta,veg,2017,2020,3,protected,diversity,sup_short,0
gas_line,interior,860,1,2020,bta,veg,2017,2020,3,protected,diversity,sup_med,0
gas_line,interior,860,1,2020,bta,veg,2017,2020,3,protected,diversity,sup_tall,0
gas_line,interior,860,1,2020,bta,veg,2017,2020,3,protected,diversity,sup_sapl,0
gas_line,interior,860,1,2020,bta,veg,2017,2020,3,protected,diversity,exp_short,3038.507544617953
gas_line,interior,860,1,2020,bta,veg,2017,2020,3,protected,diversity,exp_med,8858.656209017177
gas_line,interior,860,1,2020,bta,veg,2017,2020,3,protected,diversity,exp_tall,770.317931218885
gas_line,interior,860,1,2020,bta,veg,2017,2020,3,protected,diversity,exp_sapl,0
gas_line,interior,860,1,2020,bta,veg,2017,2020,3,protected,diversity,suppressed,0
gas_line,interior,860,1,2020,bta,veg,2017,2020,3,protected,diversity,exposed,12667.481684854014
gas_line,interior,860,1,2020,bta,veg,2017,2020,3,protected,diversity,total,12667.481684854014
gas_line,interior,860,1,2020,bta,veg,2017,2020,3,protected,diversity,winners,1155.4768968283274
gas_line,interior,860,1,2020,qa,veg,2017,2020,3,protected,diversity,sup_short,0
gas_line,interior,860,1,2020,qa,veg,2017,2020,3,protected,diversity,sup_med,0
gas_line,interior,860,1,2020,qa,veg,2017,2020,3,protected,diversity,sup_tall,0
gas_line,interior,860,1,2020,qa,veg,2017,2020,3,protected,diversity,sup_sapl,0
gas_line,interior,860,1,2020,qa,veg,2017,2020,3,protected,diversity,exp_short,2025.6716964119687
gas_line,interior,860,1,2020,qa,veg,2017,2020,3,protected,diversity,exp_med,5392.225518532195
gas_line,interior,860,1,2020,qa,veg,2017,2020,3,protected,diversity,exp_tall,770.317931218885
gas_line,interior,860,1,2020,qa,veg,2017,2020,3,protected,diversity,exp_sapl,0
gas_line,interior,860,1,2020,qa,veg,2017,2020,3,protected,diversity,suppressed,0
gas_line,interior,860,1,2020,qa,veg,2017,2020,3,protected,diversity,exposed,8188.215146163048
gas_line,interior,860,1,2020,qa,veg,2017,2020,3,protected,diversity,total,8188.215146163048
gas_line,interior,860,1,2020,qa,veg,2017,2020,3,protected,diversity,winners,385.1589656094425
gas_line,interior,861,1,2020,bta,veg,2017,2020,3,protected,diversity,sup_short,0
gas_line,interior,861,1,2020,bta,veg,2017,2020,3,protected,diversity,sup_med,0
gas_line,interior,861,1,2020,bta,veg,2017,2020,3,protected,diversity,sup_tall,0
gas_line,interior,861,1,2020,bta,veg,2017,2020,3,protected,diversity,sup_sapl,0
gas_line,interior,861,1,2020,bta,veg,2017,2020,3,protected,diversity,exp_short,0
