harvest,season,cut,year,numb_yrs_grow,point,location,wall,spp,count,origin,type,size,stems.per.acre
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,ab,2,clump,interfering,total,770.3099245647735
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,ab,3,clump,interfering,sup_short,0
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,ab,3,clump,interfering,sup_med,0
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,ab,3,clump,interfering,sup_tall,0
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,ab,3,clump,interfering,sup_sapl,0
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,ab,3,clump,interfering,exp_short,0
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,ab,3,clump,interfering,exp_med,1155.4648868471602
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,ab,3,clump,interfering,exp_tall,0
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,ab,3,clump,interfering,exp_sapl,0
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,ab,3,clump,interfering,suppressed,0
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,ab,3,clump,interfering,exposed,1155.4648868471602
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,ab,3,clump,interfering,total,1155.4648868471602
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,eh,10,clump,interfering,sup_short,0
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,eh,10,clump,interfering,sup_med,0
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,eh,10,clump,interfering,sup_tall,0
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,eh,10,clump,interfering,sup_sapl,0
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,eh,10,clump,interfering,exp_short,0
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,eh,10,clump,interfering,exp_med,0
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,eh,10,clump,interfering,exp_tall,3851.5496228238676
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,eh,10,clump,interfering,exp_sapl,0
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,eh,10,clump,interfering,suppressed,0
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,eh,10,clump,interfering,exposed,3851.5496228238676
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,eh,10,clump,interfering,total,3851.5496228238676
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,eh,1,single,interfering,sup_short,0
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,eh,1,single,interfering,sup_med,0
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,eh,1,single,interfering,sup_tall,0
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,eh,1,single,interfering,sup_sapl,0
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,eh,1,single,interfering,exp_short,0
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,eh,1,single,interfering,exp_med,385.15496228238675
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,eh,1,single,interfering,exp_tall,0
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,eh,1,single,interfering,exp_sapl,0
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,eh,1,single,interfering,suppressed,0
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,eh,1,single,interfering,exposed,385.15496228238675
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,eh,1,single,interfering,total,385.15496228238675
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,eh,1,single,interfering,sup_short,0
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,eh,1,single,interfering,sup_med,0
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,eh,1,single,interfering,sup_tall,0
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,eh,1,single,interfering,sup_sapl,0
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,eh,1,single,interfering,exp_short,0
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,eh,1,single,interfering,exp_med,0
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,eh,1,single,interfering,exp_tall,385.15496228238675
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,eh,1,single,interfering,exp_sapl,0
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,eh,1,single,interfering,suppressed,0
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,eh,1,single,interfering,exposed,385.15496228238675
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,eh,1,single,interfering,total,385.15496228238675
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,pc,1,single,interfering,sup_short,0
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,pc,1,single,interfering,sup_med,0
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,pc,1,single,interfering,sup_tall,0
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,pc,1,single,interfering,sup_sapl,0
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,pc,1,single,interfering,exp_short,0
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,pc,1,single,interfering,exp_med,770.3099245647735
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,pc,1,single,interfering,exp_tall,0
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,pc,1,single,interfering,exp_sapl,0
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,pc,1,single,interfering,suppressed,0
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,pc,1,single,interfering,exposed,770.3099245647735
recknagel_north,2023,2019,2023,4,1423,perimeter,protected,pc,1,single,interfering,total,770.3099245647735
recknagel_north,2023,2019,2023,4,1424,perimeter,protected,ab,2,clump,interfering,sup_short,0
recknagel_north,2023,2019,2023,4,1424,perimeter,protected,ab,2,clump,interfering,sup_med,0
recknagel_north,2023,2019,2023,4,1424,perimeter,protected,ab,2,clump,interfering,sup_tall,0
recknagel_north,2023,2019,2023,4,1424,perimeter,protected,ab,2,clump,interfering,sup_sapl,0
recknagel_north,2023,2019,2023,4,1424,perimeter,protected,ab,2,clump,interfering,exp_short,0
recknagel_north,2023,2019,2023,4,1424,perimeter,protected,ab,2,clump,interfering,exp_med,770.3099245647735
recknagel_north,2023,2019,2023,4,1424,perimeter,protected,ab,2,clump,interfering,exp_tall,0
recknagel_north,2023,2019,2023,4,1424,perimeter,protected,ab,2,clump,interfering,exp_sapl,0
recknagel_north,2023,2019,2023,4,1424,perimeter,protected,ab,2,clump,interfering,suppressed,0
recknagel_north,2023,2019,2023,4,1424,perimeter,protected,ab,2,clump,interfering,exposed,770.3099245647735
recknagel_north,2023,2019,2023,4,1424,perimeter,protected,ab,2,clump,interfering,total,770.3099245647735
recknagel_north,2023,2019,2023,4,1424,perimeter,protected,eh,1,single,interfering,sup_short,0
recknagel_north,2023,2019,2023,4,1424,perimeter,protected,eh,1,single,interfering,sup_med,0
recknagel_north,2023,2019,2023,4,1424,perimeter,protected,eh,1,single,interfering,sup_tall,0
recknagel_north,2023,2019,2023,4,1424,perimeter,protected,eh,1,single,interfering,sup_sapl,0
recknagel_north,2023,2019,2023,4,1424,perimeter,protected,eh,1,single,interfering,exp_short,0
recknagel_north,2023,2019,2023,4,1424,perimeter,protected,eh,1,single,interfering,exp_med,1155.4648868471602
recknagel_north,2023,2019,2023,4,1424,perimeter,protected,eh,1,single,interfering,exp_tall,770.3099245647735
recknagel_north,2023,2019,2023,4,1424,perimeter,protected,eh,1,single,interfering,exp_sapl,0
recknagel_north,2023,2019,2023,4,1424,perimeter,protected,eh,1,single,interfering,suppressed,0
recknagel_north,2023,2019,2023,4,1424,perimeter,protected,eh,1,single,interfering,exposed,1925.7748114119336
recknagel_north,2023,2019,2023,4,1424,perimeter,protected,eh,1,single,interfering,total,1925.7748114119336
recknagel_north,2023,2019,2023,4,1424,perimeter,protected,pc,1,single,interfering,sup_short,0
recknagel_north,2023,2019,2023,4,1424,perimeter,protected,pc,1,single,interfering,sup_med,0
recknagel_north,2023,2019,2023,4,1424,perimeter,protected,pc,1,single,interfering,sup_tall,0
recknagel_north,2023,2019,2023,4,1424,perimeter,protected,pc,1,single,interfering,sup_sapl,0
recknagel_north,2023,2019,2023,4,1424,perimeter,protected,pc,1,single,interfering,exp_short,0
recknagel_north,2023,2019,2023,4,1424,perimeter,protected,pc,1,single,interfering,exp_med,0
recknagel_north,2023,2019,2023,4,1424,perimeter,protected,pc,1,single,interfering,exp_tall,770.3099245647735
recknagel_north,2023,2019,2023,4,1424,perimeter,protected,pc,1,single,interfering,exp_sapl,0
recknagel_north,2023,2019,2023,4,1424,perimeter,protected,pc,1,single,interfering,suppressed,0
recknagel_north,2023,2019,2023,4,1424,perimeter,protected,pc,1,single,interfering,exposed,770.3099245647735
recknagel_north,2023,2019,2023,4,1424,perimeter,protected,pc,1,single,interfering,total,770.3099245647735
recknagel_north,2023,2019,2023,4,1426,perimeter,protected,eh,1,single,interfering,sup_short,0
recknagel_north,2023,2019,2023,4,1426,perimeter,protected,eh,1,single,interfering,sup_med,385.15496228238675
recknagel_north,2023,2019,2023,4,1426,perimeter,protected,eh,1,single,interfering,sup_tall,0
recknagel_north,2023,2019,2023,4,1426,perimeter,protected,eh,1,single,interfering,sup_sapl,0
recknagel_north,2023,2019,2023,4,1426,perimeter,protected,eh,1,single,interfering,exp_short,0
recknagel_north,2023,2019,2023,4,1426,perimeter,protected,eh,1,single,interfering,exp_med,385.15496228238675
recknagel_north,2023,2019,2023,4,1426,perimeter,protected,eh,1,single,interfering,exp_tall,385.15496228238675
recknagel_north,2023,2019,2023,4,1426,perimeter,protected,eh,1,single,interfering,exp_sapl,0
recknagel_north,2023,2019,2023,4,1426,perimeter,protected,eh,1,single,interfering,suppressed,385.15496228238675
recknagel_north,2023,2019,2023,4,1426,perimeter,protected,eh,1,single,interfering,exposed,770.3099245647735
recknagel_north,2023,2019,2023,4,1426,perimeter,protected,eh,1,single,interfering,total,1155.4648868471602
recknagel_north,2023,2019,2023,4,1427,perimeter,protected,stm,1,single,interfering,sup_short,0
recknagel_north,2023,2019,2023,4,1427,perimeter,protected,stm,1,single,interfering,sup_med,385.15496228238675
recknagel_north,2023,2019,2023,4,1427,perimeter,protected,stm,1,single,interfering,sup_tall,0
recknagel_north,2023,2019,2023,4,1427,perimeter,protected,stm,1,single,interfering,sup_sapl,0
recknagel_north,2023,2019,2023,4,1427,perimeter,protected,stm,1,single,interfering,exp_short,0
recknagel_north,2023,2019,2023,4,1427,perimeter,protected,stm,1,single,interfering,exp_med,0
recknagel_north,2023,2019,2023,4,1427,perimeter,protected,stm,1,single,interfering,exp_tall,0
recknagel_north,2023,2019,2023,4,1427,perimeter,protected,stm,1,single,interfering,exp_sapl,0
recknagel_north,2023,2019,2023,4,1427,perimeter,protected,stm,1,single,interfering,suppressed,385.15496228238675
recknagel_north,2023,2019,2023,4,1427,perimeter,protected,stm,1,single,interfering,exposed,0
recknagel_north,2023,2019,2023,4,1427,perimeter,protected,stm,1,single,interfering,total,385.15496228238675
recknagel_north,2023,2019,2023,4,1427,perimeter,protected,eh,1,single,interfering,sup_short,0
recknagel_north,2023,2019,2023,4,1427,perimeter,protected,eh,1,single,interfering,sup_med,0
recknagel_north,2023,2019,2023,4,1427,perimeter,protected,eh,1,single,interfering,sup_tall,0
recknagel_north,2023,2019,2023,4,1427,perimeter,protected,eh,1,single,interfering,sup_sapl,0
recknagel_north,2023,2019,2023,4,1427,perimeter,protected,eh,1,single,interfering,exp_short,1012.8253208302352
recknagel_north,2023,2019,2023,4,1427,perimeter,protected,eh,1,single,interfering,exp_med,1155.4648868471602
recknagel_north,2023,2019,2023,4,1427,perimeter,protected,eh,1,single,interfering,exp_tall,385.15496228238675
recknagel_north,2023,2019,2023,4,1427,perimeter,protected,eh,1,single,interfering,exp_sapl,0
recknagel_north,2023,2019,2023,4,1427,perimeter,protected,eh,1,single,interfering,suppressed,0
recknagel_north,2023,2019,2023,4,1427,perimeter,protected,eh,1,single,interfering,exposed,2553.445169959782
recknagel_north,2023,2019,2023,4,1427,perimeter,protected,eh,1,single,interfering,total,2553.445169959782
recknagel_north,2023,2019,2023,4,1427,perimeter,protected,pc,1,single,interfering,sup_short,0
recknagel_north,2023,2019,2023,4,1427,perimeter,protected,pc,1,single,interfering,sup_med,0
recknagel_north,2023,2019,2023,4,1427,perimeter,protected,pc,1,single,interfering,sup_tall,0
recknagel_north,2023,2019,2023,4,1427,perimeter,protected,pc,1,single,interfering,sup_sapl,0
recknagel_north,2023,2019,2023,4,1427,perimeter,protected,pc,1,single,interfering,exp_short,0
recknagel_north,2023,2019,2023,4,1427,perimeter,protected,pc,1,single,interfering,exp_med,0
recknagel_north,2023,2019,2023,4,1427,perimeter,protected,pc,1,single,interfering,exp_tall,770.3099245647735
recknagel_north,2023,2019,2023,4,1427,perimeter,protected,pc,1,single,interfering,exp_sapl,0
recknagel_north,2023,2019,2023,4,1427,perimeter,protected,pc,1,single,interfering,suppressed,0
recknagel_north,2023,2019,2023,4,1427,perimeter,protected,pc,1,single,interfering,exposed,770.3099245647735
recknagel_north,2023,2019,2023,4,1427,perimeter,protected,pc,1,single,interfering,total,770.3099245647735
recknagel_north,2023,2019,2023,4,1428,perimeter,protected,eh,1,single,interfering,sup_short,0
recknagel_north,2023,2019,2023,4,1428,perimeter,protected,eh,1,single,interfering,sup_med,0
recknagel_north,2023,2019,2023,4,1428,perimeter,protected,eh,1,single,interfering,sup_tall,0
recknagel_north,2023,2019,2023,4,1428,perimeter,protected,eh,1,single,interfering,sup_sapl,0
recknagel_north,2023,2019,2023,4,1428,perimeter,protected,eh,1,single,interfering,exp_short,1012.8253208302352
recknagel_north,2023,2019,2023,4,1428,perimeter,protected,eh,1,single,interfering,exp_med,3851.5496228238676
recknagel_north,2023,2019,2023,4,1428,perimeter,protected,eh,1,single,interfering,exp_tall,2310.9297736943204
recknagel_north,2023,2019,2023,4,1428,perimeter,protected,eh,1,single,interfering,exp_sapl,0
recknagel_north,2023,2019,2023,4,1428,perimeter,protected,eh,1,single,interfering,suppressed,0
recknagel_north,2023,2019,2023,4,1428,perimeter,protected,eh,1,single,interfering,exposed,7175.304717348423
recknagel_north,2023,2019,2023,4,1428,perimeter,protected,eh,1,single,interfering,total,7175.304717348423
recknagel_north,2023,2019,2023,4,1429,perimeter,protected,pc,1,single,interfering,sup_short,0
recknagel_north,2023,2019,2023,4,1429,perimeter,protected,pc,1,single,interfering,sup_med,0
recknagel_north,2023,2019,2023,4,1429,perimeter,protected,pc,1,single,interfering,sup_tall,0
recknagel_north,2023,2019,2023,4,1429,perimeter,protected,pc,1,single,interfering,sup_sapl,0
recknagel_north,2023,2019,2023,4,1429,perimeter,protected,pc,1,single,interfering,exp_short,0
recknagel_north,2023,2019,2023,4,1429,perimeter,protected,pc,1,single,interfering,exp_med,0
recknagel_north,2023,2019,2023,4,1429,perimeter,protected,pc,1,single,interfering,exp_tall,385.15496228238675
recknagel_north,2023,2019,2023,4,1429,perimeter,protected,pc,1,single,interfering,exp_sapl,0
recknagel_north,2023,2019,2023,4,1429,perimeter,protected,pc,1,single,interfering,suppressed,0
recknagel_north,2023,2019,2023,4,1429,perimeter,protected,pc,1,single,interfering,exposed,385.15496228238675
recknagel_north,2023,2019,2023,4,1429,perimeter,protected,pc,1,single,interfering,total,385.15496228238675
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,ab,1,single,interfering,sup_short,0
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,ab,1,single,interfering,sup_med,0
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,ab,1,single,interfering,sup_tall,0
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,ab,1,single,interfering,sup_sapl,0
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,ab,1,single,interfering,exp_short,0
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,ab,1,single,interfering,exp_med,385.15496228238675
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,ab,1,single,interfering,exp_tall,0
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,ab,1,single,interfering,exp_sapl,0
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,ab,1,single,interfering,suppressed,0
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,ab,1,single,interfering,exposed,385.15496228238675
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,ab,1,single,interfering,total,385.15496228238675
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,eh,1,single,interfering,sup_short,0
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,eh,1,single,interfering,sup_med,0
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,eh,1,single,interfering,sup_tall,0
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,eh,1,single,interfering,sup_sapl,0
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,eh,1,single,interfering,exp_short,2025.6506416604705
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,eh,1,single,interfering,exp_med,385.15496228238675
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,eh,1,single,interfering,exp_tall,0
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,eh,1,single,interfering,exp_sapl,0
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,eh,1,single,interfering,suppressed,0
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,eh,1,single,interfering,exposed,2410.805603942857
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,eh,1,single,interfering,total,2410.805603942857
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,eh,5,clump,interfering,sup_short,0
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,eh,5,clump,interfering,sup_med,0
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,eh,5,clump,interfering,sup_tall,0
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,eh,5,clump,interfering,sup_sapl,0
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,eh,5,clump,interfering,exp_short,0
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,eh,5,clump,interfering,exp_med,0
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,eh,5,clump,interfering,exp_tall,1925.7748114119338
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,eh,5,clump,interfering,exp_sapl,0
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,eh,5,clump,interfering,suppressed,0
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,eh,5,clump,interfering,exposed,1925.7748114119338
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,eh,5,clump,interfering,total,1925.7748114119338
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,eh,3,clump,interfering,sup_short,0
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,eh,3,clump,interfering,sup_med,0
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,eh,3,clump,interfering,sup_tall,0
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,eh,3,clump,interfering,sup_sapl,0
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,eh,3,clump,interfering,exp_short,0
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,eh,3,clump,interfering,exp_med,0
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,eh,3,clump,interfering,exp_tall,1155.4648868471602
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,eh,3,clump,interfering,exp_sapl,0
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,eh,3,clump,interfering,suppressed,0
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,eh,3,clump,interfering,exposed,1155.4648868471602
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,eh,3,clump,interfering,total,1155.4648868471602
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,pc,1,single,interfering,sup_short,0
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,pc,1,single,interfering,sup_med,0
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,pc,1,single,interfering,sup_tall,0
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,pc,1,single,interfering,sup_sapl,0
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,pc,1,single,interfering,exp_short,0
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,pc,1,single,interfering,exp_med,0
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,pc,1,single,interfering,exp_tall,0
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,pc,1,single,interfering,exp_sapl,54.16241657096063
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,pc,1,single,interfering,suppressed,0
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,pc,1,single,interfering,exposed,54.16241657096063
recknagel_north,2023,2019,2023,4,1430,perimeter,protected,pc,1,single,interfering,total,54.16241657096063
recknagel_north,2023,2019,2023,4,1431,perimeter,protected,eh,1,single,interfering,sup_short,0
recknagel_north,2023,2019,2023,4,1431,perimeter,protected,eh,1,single,interfering,sup_med,0
recknagel_north,2023,2019,2023,4,1431,perimeter,protected,eh,1,single,interfering,sup_tall,0
recknagel_north,2023,2019,2023,4,1431,perimeter,protected,eh,1,single,interfering,sup_sapl,0
recknagel_north,2023,2019,2023,4,1431,perimeter,protected,eh,1,single,interfering,exp_short,1012.8253208302352
recknagel_north,2023,2019,2023,4,1431,perimeter,protected,eh,1,single,interfering,exp_med,2310.9297736943204
recknagel_north,2023,2019,2023,4,1431,perimeter,protected,eh,1,single,interfering,exp_tall,0
recknagel_north,2023,2019,2023,4,1431,perimeter,protected,eh,1,single,interfering,exp_sapl,0
recknagel_north,2023,2019,2023,4,1431,perimeter,protected,eh,1,single,interfering,suppressed,0
recknagel_north,2023,2019,2023,4,1431,perimeter,protected,eh,1,single,interfering,exposed,3323.7550945245557
recknagel_north,2023,2019,2023,4,1431,perimeter,protected,eh,1,single,interfering,total,3323.7550945245557
recknagel_north,2023,2019,2023,4,1431,perimeter,protected,eh,5,clump,interfering,sup_short,0
recknagel_north,2023,2019,2023,4,1431,perimeter,protected,eh,5,clump,interfering,sup_med,0
recknagel_north,2023,2019,2023,4,1431,perimeter,protected,eh,5,clump,interfering,sup_tall,0
recknagel_north,2023,2019,2023,4,1431,perimeter,protected,eh,5,clump,interfering,sup_sapl,0
recknagel_north,2023,2019,2023,4,1431,perimeter,protected,eh,5,clump,interfering,exp_short,0
recknagel_north,2023,2019,2023,4,1431,perimeter,protected,eh,5,clump,interfering,exp_med,0
recknagel_north,2023,2019,2023,4,1431,perimeter,protected,eh,5,clump,interfering,exp_tall,1925.7748114119338
recknagel_north,2023,2019,2023,4,1431,perimeter,protected,eh,5,clump,interfering,exp_sapl,0
recknagel_north,2023,2019,2023,4,1431,perimeter,protected,eh,5,clump,interfering,suppressed,0
recknagel_north,2023,2019,2023,4,1431,perimeter,protected,eh,5,clump,interfering,exposed,1925.7748114119338
recknagel_north,2023,2019,2023,4,1431,perimeter,protected,eh,5,clump,interfering,total,1925.7748114119338
recknagel_north,2023,2019,2023,4,1431,perimeter,protected,eh,2,clump,interfering,sup_short,0
recknagel_north,2023,2019,2023,4,1431,perimeter,protected,eh,2,clump,interfering,sup_med,0
recknagel_north,2023,2019,2023,4,1431,perimeter,protected,eh,2,clump,interfering,sup_tall,0
recknagel_north,2023,2019,2023,4,1431,perimeter,protected,eh,2,clump,interfering,sup_sapl,0
recknagel_north,2023,2019,2023,4,1431,perimeter,protected,eh,2,clump,interfering,exp_short,0
recknagel_north,2023,2019,2023,4,1431,perimeter,protected,eh,2,clump,interfering,exp_med,0
recknagel_north,2023,2019,2023,4,1431,perimeter,protected,eh,2,clump,interfering,exp_tall,770.3099245647735
recknagel_north,2023,2019,2023,4,1431,perimeter,protected,eh,2,clump,interfering,exp_sapl,0
recknagel_north,2023,2019,2023,4,1431,perimeter,protected,eh,2,clump,interfering,suppressed,0
recknagel_north,2023,2019,2023,4,1431,perimeter,protected,eh,2,clump,interfering,exposed,770.3099245647735
recknagel_north,2023,2019,2023,4,1431,perimeter,protected,eh,2,clump,interfering,total,770.3099245647735
recknagel_north,2023,2019,2023,4,1431,perimeter,protected,pc,1,single,interfering,sup_short,0
recknagel_north,2023,2019,2023,4,1431,perimeter,protected,pc,1,single,interfering,sup_med,0
recknagel_north,2023,2019,2023,4,1431,perimeter,protected,pc,1,single,interfering,sup_tall,0
recknagel_north,2023,2019,2023,4,1431,perimeter,protected,pc,1,single,interfering,sup_sapl,0
recknagel_north,2023,2019,2023,4,1431,perimeter,protected,pc,1,single,interfering,exp_short,0
recknagel_north,2023,2019,2023,4,1431,perimeter,protected,pc,1,single,interfering,exp_med,770.3099245647735
recknagel_north,2023,2019,2023,4,1431,perimeter,protected,pc,1,single,interfering,exp_tall,0
recknagel_north,2023,2019,2023,4,1431,perimeter,protected,pc,1,single,interfering,exp_sapl,0
recknagel_north,2023,2019,2023,4,1431,perimeter,protected,pc,1,single,interfering,suppressed,0
recknagel_north,2023,2019,2023,4,1431,perimeter,protected,pc,1,single,interfering,exposed,770.3099245647735
recknagel_north,2023,2019,2023,4,1431,perimeter,protected,pc,1,single,interfering,total,770.3099245647735
recknagel_north,2023,2019,2023,4,1432,perimeter,protected,ab,1,single,interfering,sup_short,0
recknagel_north,2023,2019,2023,4,1432,perimeter,protected,ab,1,single,interfering,sup_med,1925.7748114119338
recknagel_north,2023,2019,2023,4,1432,perimeter,protected,ab,1,single,interfering,sup_tall,385.15496228238675
recknagel_north,2023,2019,2023,4,1432,perimeter,protected,ab,1,single,interfering,sup_sapl,0
recknagel_north,2023,2019,2023,4,1432,perimeter,protected,ab,1,single,interfering,exp_short,0
recknagel_north,2023,2019,2023,4,1432,perimeter,protected,ab,1,single,interfering,exp_med,770.3099245647735
recknagel_north,2023,2019,2023,4,1432,perimeter,protected,ab,1,single,interfering,exp_tall,0
recknagel_north,2023,2019,2023,4,1432,perimeter,protected,ab,1,single,interfering,exp_sapl,0
recknagel_north,2023,2019,2023,4,1432,perimeter,protected,ab,1,single,interfering,suppressed,2310.9297736943204
recknagel_north,2023,2019,2023,4,1432,perimeter,protected,ab,1,single,interfering,exposed,770.3099245647735
recknagel_north,2023,2019,2023,4,1432,perimeter,protected,ab,1,single,interfering,total,3081.239698259094
recknagel_north,2023,2019,2023,4,1432,perimeter,protected,ab,3,clump,interfering,sup_short,0
recknagel_north,2023,2019,2023,4,1432,perimeter,protected,ab,3,clump,interfering,sup_med,0
recknagel_north,2023,2019,2023,4,1432,perimeter,protected,ab,3,clump,interfering,sup_tall,0
recknagel_north,2023,2019,2023,4,1432,perimeter,protected,ab,3,clump,interfering,sup_sapl,0
recknagel_north,2023,2019,2023,4,1432,perimeter,protected,ab,3,clump,interfering,exp_short,0
recknagel_north,2023,2019,2023,4,1432,perimeter,protected,ab,3,clump,interfering,exp_med,1155.4648868471602
recknagel_north,2023,2019,2023,4,1432,perimeter,protected,ab,3,clump,interfering,exp_tall,0
recknagel_north,2023,2019,2023,4,1432,perimeter,protected,ab,3,clump,interfering,exp_sapl,0
recknagel_north,2023,2019,2023,4,1432,perimeter,protected,ab,3,clump,interfering,suppressed,0
recknagel_north,2023,2019,2023,4,1432,perimeter,protected,ab,3,clump,interfering,exposed,1155.4648868471602
recknagel_north,2023,2019,2023,4,1432,perimeter,protected,ab,3,clump,interfering,total,1155.4648868471602
recknagel_north,2023,2019,2023,4,1432,perimeter,protected,ab,2,clump,interfering,sup_short,0
recknagel_north,2023,2019,2023,4,1432,perimeter,protected,ab,2,clump,interfering,sup_med,770.3099245647735
recknagel_north,2023,2019,2023,4,1432,perimeter,protected,ab,2,clump,interfering,sup_tall,0
recknagel_north,2023,2019,2023,4,1432,perimeter,protected,ab,2,clump,interfering,sup_sapl,0
recknagel_north,2023,2019,2023,4,1432,perimeter,protected,ab,2,clump,interfering,exp_short,0
